#0
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.76, 0.00
0.49, 0.11, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.20
0.40, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.12, 0.00, 0.00, 0.00
0.64, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.12, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.24, 0.52, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.29, 0.35, 0.00
0.00, 0.12, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.13

#13
0.28, 0.00, 0.00, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.38, 0.00
0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.15, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.24, 0.00, 0.00, 0.12, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.00
0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.24, 0.00, 0.00, 0.52
0.40, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00
0.00, 0.00, 0.12, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00
0.00, 0.23, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.23, 0.24, 0.13, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.12, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00
0.00, 0.12, 0.52, 0.00, 0.00, 0.00, 0.15, 0.00, 0.08, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.12, 0.00, 0.00, 0.64
0.07, 0.21, 0.00, 0.00, 0.00, 0.00, 0.23, 0.00, 0.24, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.12, 0.00, 0.00, 0.64
0.00, 0.00, 0.32, 0.00, 0.00, 0.26, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.00
0.64, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00
0.00, 0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.25, 0.00, 0.00, 0.19

#14
0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.00
0.00, 0.21, 0.00, 0.00, 0.12, 0.00, 0.00, 0.40, 0.00, 0.00, 0.15, 0.12, 0.00, 0.00, 0.00
0.00, 0.00, 0.12, 0.00, 0.00, 0.12, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12
0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.76, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.18, 0.00, 0.28, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.24, 0.00, 0.00, 0.00
0.00, 0.00, 0.12, 0.00, 0.00, 0.24, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.24, 0.00
0.00, 0.00, 0.27, 0.00, 0.00, 0.24, 0.00, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26
0.00, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 0.30, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.64, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.07, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.14, 0.00, 0.00, 0.00
0.00, 0.23, 0.00, 0.00, 0.22, 0.00, 0.06, 0.00, 0.00, 0.00, 0.27, 0.22, 0.00, 0.00, 0.00
0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.20, 0.00
0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.24, 0.00
0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36

#15
0.25, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00
0.00, 0.29, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.25, 0.25, 0.00, 0.00, 0.00
0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.29, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 0.01, 0.25, 0.00, 0.00, 0.00, 0.00, 0.26, 0.27
0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00
0.00, 0.52, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00
0.52, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00
0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.15, 0.52, 0.00, 0.00, 0.00, 0.13, 0.06
0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.12, 0.00, 0.00, 0.00
0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.24, 0.00, 0.00, 0.00
0.76, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00
0.00, 0.00, 0.00, 0.22, 0.00, 0.17, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.22, 0.18
0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.16, 0.14

#16
0.12, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.36, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.13, 0.00, 0.55, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.10
0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.40, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.15, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.24
0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.28, 0.00, 0.00, 0.21, 0.00, 0.26, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.22, 0.00, 0.00, 0.26, 0.00, 0.00, 0.28, 0.00
0.36, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.52, 0.00, 0.00, 0.24, 0.00, 0.12, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00
0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.40, 0.00, 0.00, 0.24, 0.00, 0.24, 0.00, 0.00, 0.00
0.00, 0.00, 0.08, 0.46, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.00, 0.12
0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.52, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.23, 0.00, 0.00, 0.29, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.14, 0.00, 0.22

#17
0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.15, 0.11
0.00, 0.00, 0.12, 0.52, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.28, 0.16, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00
0.24, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.76, 0.00, 0.12, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.64, 0.00, 0.12, 0.00, 0.00, 0.00
0.34, 0.00, 0.00, 0.00, 0.35, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.48, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.24, 0.00, 0.00, 0.28, 0.00, 0.22, 0.00, 0.00, 0.00
0.00, 0.00, 0.12, 0.76, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.24, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.22, 0.16, 0.20
0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.24, 0.19
0.00, 0.21, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.27, 0.22

#18
0.36, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.12, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00
0.12, 0.00, 0.24, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.36, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.23, 0.32, 0.20, 0.00, 0.00, 0.12, 0.00, 0.13, 0.00, 0.00, 0.00
0.32, 0.00, 0.33, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.38, 0.00, 0.00, 0.12, 0.00, 0.16, 0.00, 0.00, 0.17, 0.00, 0.17, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.22, 0.00, 0.32, 0.00, 0.00, 0.20, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.24, 0.00, 0.24, 0.00, 0.00, 0.12, 0.00
0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.25, 0.00, 0.00, 0.26, 0.00, 0.16, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.12, 0.00, 0.00, 0.24, 0.00
0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.12, 0.00, 0.51, 0.09, 0.00, 0.12, 0.00, 0.00, 0.00
0.00, 0.27, 0.00, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 0.19
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.24, 0.00, 0.12, 0.00, 0.00, 0.24, 0.00
0.00, 0.12, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.36

#19
0.29, 0.00, 0.00, 0.00, 0.29, 0.00, 0.21, 0.00, 0.01, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00
0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.52
0.00, 0.00, 0.27, 0.00, 0.00, 0.20, 0.00, 0.33, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.64, 0.00, 0.00
0.14, 0.00, 0.00, 0.00, 0.09, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00
0.00, 0.00, 0.64, 0.00, 0.00, 0.12, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.13, 0.00, 0.00, 0.41, 0.11, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00
0.00, 0.00, 0.64, 0.00, 0.00, 0.12, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.64, 0.00, 0.00, 0.12, 0.00, 0.12, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.24, 0.40
0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.48, 0.00, 0.40, 0.00, 0.00
0.18, 0.24, 0.00, 0.00, 0.24, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.00, 0.35, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.12, 0.64
0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.00, 0.00, 0.28, 0.22

#20
0.36, 0.00, 0.00, 0.52, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 0.00, 0.24
0.00, 0.00, 0.12, 0.00, 0.00, 0.12, 0.00, 0.64, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00
0.37, 0.00, 0.00, 0.38, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.24, 0.00, 0.00, 0.52, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.76, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.12
0.00, 0.00, 0.27, 0.00, 0.00, 0.24, 0.00, 0.29, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.18, 0.23, 0.00, 0.24, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.49, 0.09, 0.08, 0.00, 0.14, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.12, 0.16, 0.00, 0.13, 0.46
0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12
0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.30, 0.00, 0.21, 0.33, 0.00, 0.15, 0.00
0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.12

#21
0.12, 0.00, 0.00, 0.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00
0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.12, 0.13
0.00, 0.00, 0.12, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00
0.29, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.26, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.27, 0.00, 0.26, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00
0.00, 0.00, 0.24, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.36, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.36, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.33, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.12, 0.00, 0.00, 0.00, 0.00
0.12, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.36, 0.00, 0.00, 0.00, 0.00
0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.28, 0.25
0.00, 0.00, 0.24, 0.00, 0.40, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00
0.00, 0.14, 0.00, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.16, 0.14
0.00, 0.20, 0.00, 0.00, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.00, 0.13, 0.26

#22
0.20, 0.16, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.33, 0.00
0.13, 0.03, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.18, 0.00, 0.47, 0.00, 0.00
0.00, 0.00, 0.30, 0.15, 0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00
0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.30, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00
0.27, 0.17, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.88, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.12, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 0.22, 0.00, 0.25, 0.20
0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.00, 0.12, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00
0.20, 0.17, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00, 0.23, 0.20, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.00, 0.24, 0.00, 0.12, 0.12
0.00, 0.00, 0.64, 0.12, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.24, 0.00, 0.12, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.12, 0.36

#23
0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.12, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00
0.00, 0.15, 0.00, 0.00, 0.20, 0.00, 0.00, 0.40, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.10
0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.24, 0.00, 0.12, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.22, 0.00, 0.09, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 0.25
0.00, 0.00, 0.00, 0.31, 0.00, 0.33, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00
0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.21, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00
0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 0.21, 0.00, 0.21, 0.00
0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.48, 0.00, 0.40, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.23, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.04, 0.00, 0.23, 0.00, 0.00, 0.00, 0.19
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00
0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.12, 0.00, 0.24, 0.00
0.00, 0.25, 0.00, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.27

#24
0.12, 0.00, 0.00, 0.00, 0.24, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.16, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.46, 0.21, 0.00
0.12, 0.00, 0.12, 0.00, 0.00, 0.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.19, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.19, 0.00
0.12, 0.00, 0.24, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.23, 0.00, 0.30, 0.00, 0.26, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.12
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.32, 0.00, 0.35, 0.00, 0.33, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.12
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.00, 0.24, 0.00, 0.12, 0.00, 0.00, 0.00
0.00, 0.09, 0.00, 0.16, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.08, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.88, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.27, 0.00, 0.00, 0.00, 0.23, 0.00, 0.22
0.00, 0.16, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.28, 0.00, 0.15, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.36

#25
0.18, 0.00, 0.19, 0.22, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00
